00002001   12 Area OMO3         $SpriteTable_80218E74   $Actor_BigLanternGhost_80218EBC
00020000   1D Area SAM          $SpriteTable_80221694   $Actor_Duplighost_8021AFD0
00020000   1D Area SAM          $SpriteTable_80222620   $Actor_Duplighost_8021AFD0
00020000   1D Area SAM          $SpriteTable_802239F8   $Actor_Duplighost_8021AFD0
00020000   1E Area SAM2         $SpriteTable_80219F20   $Actor_Monstar_80219F68
00020000   20 Area PRA2         $SpriteTable_8022056C   $Actor_CrystalBit_80220644
00020000   20 Area PRA2         $SpriteTable_802205B4   $Actor_CrystalBit_8022066C
00020000   20 Area PRA2         $SpriteTable_802205FC   $Actor_CrystalBit_80220694
00020000   21 Area PRA3         $SpriteTable_80220714   $Actor_Duplighost_8021A050
00020000   21 Area PRA3         $SpriteTable_802216A0   $Actor_Duplighost_8021A050
00020000   21 Area PRA3         $SpriteTable_80222A78   $Actor_GhostWatt_80222AC0
00020000   24 Area KPA3         $SpriteTable_802219C4   $Actor_Duplighost_8021B300
00020000   24 Area KPA3         $SpriteTable_80222950   $Actor_GhostBow_80222998
00020000   24 Area KPA3         $SpriteTable_80223D28   $Actor_GhostWatt_80223D70
00020000   27 Area DIG          $SpriteTable_8021C388   $Actor_Pokey_8021C460
00020000   27 Area DIG          $SpriteTable_80221704   $Actor_Bandit_80221728
00020000   27 Area DIG          $SpriteTable_80226E08   $Actor_MontyMole_80226E74
00020000   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00020001   00 Area KMR Part 1   $SpriteTable_8021CC70   $Actor_Paragoomba_8021CD00
00020001   00 Area KMR Part 1   $SpriteTable_8021CC70   $Actor_Paragoomba_8021CD00
00020001   00 Area KMR Part 1   $SpriteTable_8021CC70   $Actor_Paragoomba_8021CD00
00020001   02 Area KMR Part 3   $SpriteTable_8021C320   $Actor_Paragoomba_8021C3B0
00020001   02 Area KMR Part 3   $SpriteTable_8021C320   $Actor_Paragoomba_8021C3B0
00020001   02 Area KMR Part 3   $SpriteTable_8021C320   $Actor_Paragoomba_8021C3B0
00020001   02 Area KMR Part 3   $SpriteTable_8021F8C0   $Actor_Paragoomba_8021F950
00020001   02 Area KMR Part 3   $SpriteTable_8021F8C0   $Actor_Paragoomba_8021F950
00020001   02 Area KMR Part 3   $SpriteTable_8021F8C0   $Actor_Paragoomba_8021F950
00020001   02 Area KMR Part 3   $SpriteTable_8022C640   $Actor_JrTroopa6_8022C6AC
00020001   02 Area KMR Part 3   $SpriteTable_8022C640   $Actor_JrTroopa6_8022C6AC
00020001   04 Area HOS          $SpriteTable_8021D614   $Actor_FlyingMagikoopa_8021D6A8
00020001   04 Area HOS          $SpriteTable_8021D614   $Actor_FlyingMagikoopa_8021D6A8
00020001   05 Area NOK          $SpriteTable_8021B280   $Actor_Paragoomba_8021B310
00020001   05 Area NOK          $SpriteTable_8021B280   $Actor_Paragoomba_8021B310
00020001   05 Area NOK          $SpriteTable_8021B280   $Actor_Paragoomba_8021B310
00020001   05 Area NOK          $SpriteTable_80223A9C   $Actor_Paratroopa_80223B08
00020001   05 Area NOK          $SpriteTable_80223A9C   $Actor_Paratroopa_80223B08
00020001   06 Area TRD Part 1   $SpriteTable_8021EC6C   $Actor_Paratroopa_8021ECD8
00020001   06 Area TRD Part 1   $SpriteTable_8021EC6C   $Actor_Paratroopa_8021ECD8
00020001   0A Area SBK          $SpriteTable_80218338   $Actor_Pokey_80218410
00020001   0A Area SBK          $SpriteTable_80218338   $Actor_Pokey_80218410
00020001   0A Area SBK          $SpriteTable_80218338   $Actor_Pokey_80218410
00020001   0A Area SBK          $SpriteTable_8021D66C   $Actor_Bandit_8021D6D8
00020001   0B Area ISK Part 1   $SpriteTable_80218CC8   $Actor_PokeyMummy_80218DA0
00020001   0B Area ISK Part 1   $SpriteTable_80218CC8   $Actor_PokeyMummy_80218DA0
00020001   0B Area ISK Part 1   $SpriteTable_80218CC8   $Actor_PokeyMummy_80218DA0
00020001   0E Area ARN          $SpriteTable_8021B460   $Actor_HyperParagoomba_8021B4F0
00020001   0E Area ARN          $SpriteTable_8021B460   $Actor_HyperParagoomba_8021B4F0
00020001   0E Area ARN          $SpriteTable_8021B460   $Actor_HyperParagoomba_8021B4F0
00020001   10 Area OMO          $SpriteTable_8022977C   $Actor_SkyGuy_80229854
00020001   11 Area OMO2         $SpriteTable_8022C8F0   $Actor_ToyTank_8022C95C
00020001   12 Area OMO3         $SpriteTable_80222F18   $Actor_Pokey_80222FF0
00020001   12 Area OMO3         $SpriteTable_80222F18   $Actor_Pokey_80222FF0
00020001   12 Area OMO3         $SpriteTable_80222F18   $Actor_Pokey_80222FF0
00020001   15 Area JAN2         $SpriteTable_8021A064   $Actor_WMagikoopa2_8021A0F8
00020001   15 Area JAN2         $SpriteTable_8021A064   $Actor_WMagikoopa2_8021A0F8
00020001   16 Area KZN          $SpriteTable_80220FF4   $Actor_RMagikoopa2_80221088
00020001   16 Area KZN          $SpriteTable_80220FF4   $Actor_RMagikoopa2_80221088
00020001   16 Area KZN          $SpriteTable_80223CB4   $Actor_WMagikoopa2_80223D48
00020001   16 Area KZN          $SpriteTable_80223CB4   $Actor_WMagikoopa2_80223D48
00020001   18 Area FLO          $SpriteTable_8021C038   $Actor_Spiny_8021C080
00020001   18 Area FLO          $SpriteTable_80224D34   $Actor_RMagikoopa2_80224DC8
00020001   18 Area FLO          $SpriteTable_80224D34   $Actor_RMagikoopa2_80224DC8
00020001   18 Area FLO          $SpriteTable_802279F4   $Actor_GRNMagikoopa2_80227A88
00020001   18 Area FLO          $SpriteTable_802279F4   $Actor_GRNMagikoopa2_80227A88
00020001   18 Area FLO          $SpriteTable_8022A6B4   $Actor_WMagikoopa2_8022A748
00020001   18 Area FLO          $SpriteTable_8022A6B4   $Actor_WMagikoopa2_8022A748
00020001   18 Area FLO          $SpriteTable_8022E314   $Actor_YMagikoopa2_8022E3A8
00020001   18 Area FLO          $SpriteTable_8022E314   $Actor_YMagikoopa2_8022E3A8
00020001   19 Area FLO2         $SpriteTable_80219B0C   $Actor_HuffNPuff_80219B9C
00020001   1A Area TIK          $SpriteTable_8021D3BC   $Actor_DarkParatroopa_8021D428
00020001   1A Area TIK          $SpriteTable_8021D3BC   $Actor_DarkParatroopa_8021D428
00020001   1A Area TIK          $SpriteTable_80225880   $Actor_Paragloomba_80225910
00020001   1A Area TIK          $SpriteTable_80225880   $Actor_Paragloomba_80225910
00020001   1A Area TIK          $SpriteTable_80225880   $Actor_Paragloomba_80225910
00020001   1A Area TIK          $SpriteTable_8022EA88   $Actor_Spiny_8022EAD0
00020001   1D Area SAM          $SpriteTable_8022C4A4   $Actor_GRYMagikoopa2_8022C538
00020001   1D Area SAM          $SpriteTable_8022C4A4   $Actor_GRYMagikoopa2_8022C538
00020001   1E Area SAM2         $SpriteTable_8021C000   $Actor_Paragoomba_8021C090
00020001   1E Area SAM2         $SpriteTable_8021C000   $Actor_Paragoomba_8021C090
00020001   1E Area SAM2         $SpriteTable_8021C000   $Actor_Paragoomba_8021C090
00020001   1E Area SAM2         $SpriteTable_8021F2C4   $Actor_GRYMagikoopa2_8021F358
00020001   1E Area SAM2         $SpriteTable_8021F2C4   $Actor_GRYMagikoopa2_8021F358
00020001   1F Area PRA          $SpriteTable_8021F774   $Actor_RMagikoopa2_8021F808
00020001   1F Area PRA          $SpriteTable_8021F774   $Actor_RMagikoopa2_8021F808
00020001   1F Area PRA          $SpriteTable_80222434   $Actor_GRNMagikoopa2_802224C8
00020001   1F Area PRA          $SpriteTable_80222434   $Actor_GRNMagikoopa2_802224C8
00020001   1F Area PRA          $SpriteTable_802250F4   $Actor_YMagikoopa2_80225188
00020001   1F Area PRA          $SpriteTable_802250F4   $Actor_YMagikoopa2_80225188
00020001   1F Area PRA          $SpriteTable_80227E04   $Actor_GRYMagikoopa2_80227E98
00020001   1F Area PRA          $SpriteTable_80227E04   $Actor_GRYMagikoopa2_80227E98
00020001   1F Area PRA          $SpriteTable_8022AAC4   $Actor_WMagikoopa2_8022AB58
00020001   1F Area PRA          $SpriteTable_8022AAC4   $Actor_WMagikoopa2_8022AB58
00020001   21 Area PRA3         $SpriteTable_8022C2B4   $Actor_RMagikoopa2_8022C348
00020001   21 Area PRA3         $SpriteTable_8022C2B4   $Actor_RMagikoopa2_8022C348
00020001   21 Area PRA3         $SpriteTable_8022EF74   $Actor_GRYMagikoopa2_8022F008
00020001   21 Area PRA3         $SpriteTable_8022EF74   $Actor_GRYMagikoopa2_8022F008
00020001   22 Area KPA          $SpriteTable_802250B4   $Actor_FlyingMagikoopa_80225148
00020001   22 Area KPA          $SpriteTable_802250B4   $Actor_FlyingMagikoopa_80225148
00020001   25 Area KPA4         $SpriteTable_8021E964   $Actor_FlyingMagikoopa_8021E9F8
00020001   25 Area KPA4         $SpriteTable_8021E964   $Actor_FlyingMagikoopa_8021E9F8
00020001   27 Area DIG          $SpriteTable_8021C388   $Actor_Pokey_8021C460
00020001   27 Area DIG          $SpriteTable_8021C388   $Actor_Pokey_8021C460
00020001   27 Area DIG          $SpriteTable_8021C388   $Actor_Pokey_8021C460
00020001   27 Area DIG          $SpriteTable_802216BC   $Actor_Bandit_80221728
00020001   2A Area OMO2_2       $SpriteTable_802312F8   $Actor_StiltGuy_80231418
00020001   2A Area OMO2_2       $SpriteTable_802312F8   $Actor_StiltGuy_80231418
00020001   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00020001   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00020001   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00020020   01 Area KMR Part 2   $SpriteTable_802209C8   $Actor_GoombaKing_80220A10
00020022   19 Area FLO2         $SpriteTable_8022F710   $Actor_HuffNPuff_80219B9C
00022000   09 Area IWA          $SpriteTable_8021A60C   $Actor_MontyMole_8021A574
00022000   19 Area FLO2         $SpriteTable_8023081C   $Actor_MontyMole_80230784
00022000   27 Area DIG          $SpriteTable_80226F0C   $Actor_MontyMole_80226E74
00022001   14 Area JAN          $SpriteTable_802187F0   $Actor_SpearGuy_80218880
00022001   2A Area OMO2_2       $SpriteTable_802312F8   $Actor_StiltGuy_80231418
00100001   Partner_07_Lakilester   $SpriteTable_8023A2B0   $Actor_Lakilester_8023A2F8
00100003   10 Area OMO          $SpriteTable_8022977C   $Actor_SkyGuy_80229854
00120000   01 Area KMR Part 2   $SpriteTable_8022339C   $Actor_GoomnutTree_80223450
00120000   01 Area KMR Part 2   $SpriteTable_8022339C   $Actor_GoomnutTree_80223450
00120000   01 Area KMR Part 2   $SpriteTable_8022339C   $Actor_GoomnutTree_80223450
00120000   01 Area KMR Part 2   $SpriteTable_8022339C   $Actor_GoomnutTree_80223450
00120000   07 Area TRD Part 2   $SpriteTable_8021A748   $Actor_FakeBowser_8021A8D4
00120000   07 Area TRD Part 2   $SpriteTable_8021A748   $Actor_FakeBowser_8021A8D4
00120000   17 Area KZN2         $SpriteTable_8021D1F4   $Actor_LavaPiranha_8021D23C
00120000   17 Area KZN2         $SpriteTable_8022522C   $Actor_LavaBud_80225274
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120000   2E Area OMO2_6       $SpriteTable_802310B8   $Actor_ShyGuy_802311FC
00120001   03 Area MAC          $SpriteTable_8022851C   $Actor_Lee_8021D4A0
00120001   03 Area MAC          $SpriteTable_8022DAF0   $Actor_TheMaster3_8022DB38
00120001   04 Area HOS          $SpriteTable_8021AD80   $Actor_Ember_8021AE34
00120001   04 Area HOS          $SpriteTable_8021AD80   $Actor_Ember_8021AE34
00120001   04 Area HOS          $SpriteTable_8021AD80   $Actor_Ember_8021AE34
00120001   04 Area HOS          $SpriteTable_8021AD80   $Actor_Ember_8021AE34
00120001   09 Area IWA          $SpriteTable_8021A508   $Actor_MontyMole_8021A574
00120001   09 Area IWA          $SpriteTable_8021B708   $Actor_Buzzar_8021B7BC
00120001   09 Area IWA          $SpriteTable_8021B708   $Actor_Buzzar_8021B7BC
00120001   09 Area IWA          $SpriteTable_8021B708   $Actor_Buzzar_8021B7BC
00120001   0A Area SBK          $SpriteTable_80218338   $Actor_Pokey_80218410
00120001   0B Area ISK Part 1   $SpriteTable_80218CC8   $Actor_PokeyMummy_80218DA0
00120001   0C Area ISK Part 2   $SpriteTable_8021BAD4   $Actor_Tutankoopa_8021BBF4
00120001   0C Area ISK Part 2   $SpriteTable_8021BAD4   $Actor_Tutankoopa_8021BBF4
00120001   0C Area ISK Part 2   $SpriteTable_8021BAD4   $Actor_Tutankoopa_8021BBF4
00120001   0D Area MIM          $SpriteTable_8021A924   $Actor_Bzzap_8021A9FC
00120001   0D Area MIM          $SpriteTable_8021A924   $Actor_Bzzap_8021A9FC
00120001   0D Area MIM          $SpriteTable_8021A924   $Actor_Bzzap_8021A9FC
00120001   0D Area MIM          $SpriteTable_8021A924   $Actor_Bzzap_8021A9FC
00120001   0D Area MIM          $SpriteTable_8021A924   $Actor_Bzzap_8021A9FC
00120001   10 Area OMO          $SpriteTable_80227564   $Actor_SpyGuy_802275AC
00120001   10 Area OMO          $SpriteTable_8022977C   $Actor_SkyGuy_80229854
00120001   11 Area OMO2         $SpriteTable_8022C8F0   $Actor_ToyTank_8022C95C
00120001   12 Area OMO3         $SpriteTable_802210E0   $Actor_HammerBros_802211B8
00120001   12 Area OMO3         $SpriteTable_802210E0   $Actor_HammerBros_802211B8
00120001   12 Area OMO3         $SpriteTable_802210E0   $Actor_HammerBros_802211B8
00120001   12 Area OMO3         $SpriteTable_802210E0   $Actor_HammerBros_802211B8
00120001   12 Area OMO3         $SpriteTable_802210E0   $Actor_HammerBros_802211B8
00120001   12 Area OMO3         $SpriteTable_80222F18   $Actor_Pokey_80222FF0
00120001   16 Area KZN          $SpriteTable_80218EE8   $Actor_LavaBubble_80218F9C
00120001   16 Area KZN          $SpriteTable_80218EE8   $Actor_LavaBubble_80218F9C
00120001   16 Area KZN          $SpriteTable_80218EE8   $Actor_LavaBubble_80218F9C
00120001   16 Area KZN          $SpriteTable_80218EE8   $Actor_LavaBubble_80218F9C
00120001   18 Area FLO          $SpriteTable_80219FE4   $Actor_Lakitu_8021A050
00120001   18 Area FLO          $SpriteTable_80219FE4   $Actor_Lakitu_8021A050
00120001   18 Area FLO          $SpriteTable_8021EA34   $Actor_Bzzap_8021EB0C
00120001   18 Area FLO          $SpriteTable_8021EA34   $Actor_Bzzap_8021EB0C
00120001   18 Area FLO          $SpriteTable_8021EA34   $Actor_Bzzap_8021EB0C
00120001   18 Area FLO          $SpriteTable_8021EA34   $Actor_Bzzap_8021EB0C
00120001   18 Area FLO          $SpriteTable_8021EA34   $Actor_Bzzap_8021EB0C
00120001   19 Area FLO2         $SpriteTable_80230718   $Actor_MontyMole_80230784
00120001   19 Area FLO2         $SpriteTable_80231920   $Actor_Spike_80231968
00120001   1D Area SAM          $SpriteTable_80226290   $Actor_Duplighost_8021AFD0
00120001   1D Area SAM          $SpriteTable_80227EEC   $Actor_Gulpit_80227F58
00120001   1D Area SAM          $SpriteTable_80227EEC   $Actor_Gulpit_80227F58
00120001   21 Area PRA3         $SpriteTable_80225310   $Actor_GhostLakilester_80225358
00120001   22 Area KPA          $SpriteTable_8021CC14   $Actor_DryBones_8021CC5C
00120001   22 Area KPA          $SpriteTable_8021E5A0   $Actor_HammerBros_8021E678
00120001   22 Area KPA          $SpriteTable_8021E5A0   $Actor_HammerBros_8021E678
00120001   22 Area KPA          $SpriteTable_8021E5A0   $Actor_HammerBros_8021E678
00120001   22 Area KPA          $SpriteTable_8021E5A0   $Actor_HammerBros_8021E678
00120001   22 Area KPA          $SpriteTable_8021E5A0   $Actor_HammerBros_8021E678
00120001   22 Area KPA          $SpriteTable_8022C8E0   $Actor_Ember_8022C994
00120001   22 Area KPA          $SpriteTable_8022C8E0   $Actor_Ember_8022C994
00120001   22 Area KPA          $SpriteTable_8022C8E0   $Actor_Ember_8022C994
00120001   22 Area KPA          $SpriteTable_8022C8E0   $Actor_Ember_8022C994
00120001   24 Area KPA3         $SpriteTable_802265C0   $Actor_Duplighost_8021B300
00120001   26 Area KKJ          $SpriteTable_802186D0   $Actor_KammyKoopa_80218718
00120001   27 Area DIG          $SpriteTable_8021C388   $Actor_Pokey_8021C460
00120001   27 Area DIG          $SpriteTable_80226E08   $Actor_MontyMole_80226E74
00120001   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120001   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120001   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120001   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   29 Area OMO2_1       $SpriteTable_80231168   $Actor_ShySquad_802313A8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120002   2D Area OMO2_5       $SpriteTable_802310B8   $Actor_ShySquad_802312F8
00120003   05 Area NOK          $SpriteTable_80227AB4   $Actor_KentCKoopa_80227BF8
00120003   05 Area NOK          $SpriteTable_80227AB4   $Actor_KentCKoopa_80227BF8
00120003   05 Area NOK          $SpriteTable_80227AB4   $Actor_KentCKoopa_80227BF8
00120003   05 Area NOK          $SpriteTable_80227AB4   $Actor_KentCKoopa_80227BF8
00120003   05 Area NOK          $SpriteTable_80227AB4   $Actor_KentCKoopa_80227BF8
00120003   05 Area NOK          $SpriteTable_80227AB4   $Actor_KentCKoopa_80227BF8
00120003   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120003   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120003   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120003   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00120003   2B Area OMO2_3       $SpriteTable_802310E8   $Actor_ShyStack_802312E0
00122001   14 Area JAN          $SpriteTable_802187F0   $Actor_SpearGuy_80218880
00122001   14 Area JAN          $SpriteTable_802187F0   $Actor_SpearGuy_80218880
00122003   10 Area OMO          $SpriteTable_8022977C   $Actor_SkyGuy_80229854
00122003   10 Area OMO          $SpriteTable_8022977C   $Actor_SkyGuy_80229854
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0B Area ISK Part 1   $SpriteTable_80221604   $Actor_StoneChomp_8022176C
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00124002   0C Area ISK Part 2   $SpriteTable_80218D34   $Actor_Tutankoopa_8021BBF4
00800000   00 Area KMR Part 1   $SpriteTable_802196C8   $Actor_Goomba_802196EC
00800000   00 Area KMR Part 1   $SpriteTable_8021B088   $Actor_SpikedGoomba_8021B0AC
00800000   00 Area KMR Part 1   $SpriteTable_8021CC70   $Actor_Paragoomba_8021CD00
00800000   01 Area KMR Part 2   $SpriteTable_80219968   $Actor_BlueGoomba_8021998C
00800000   01 Area KMR Part 2   $SpriteTable_8021B778   $Actor_RedGoomba_8021B79C
00800000   01 Area KMR Part 2   $SpriteTable_8021D4B8   $Actor_BlueGoomba_8021D4DC
00800000   01 Area KMR Part 2   $SpriteTable_8021EEB8   $Actor_RedGoomba_8021EEDC
00800000   01 Area KMR Part 2   $SpriteTable_8022339C   $Actor_GoomnutTree_80223450
00800000   02 Area KMR Part 3   $SpriteTable_8021A448   $Actor_SpikedGoomba_8021A46C
00800000   02 Area KMR Part 3   $SpriteTable_8021C320   $Actor_Paragoomba_8021C3B0
00800000   02 Area KMR Part 3   $SpriteTable_8021F8C0   $Actor_Paragoomba_8021F950
00800000   02 Area KMR Part 3   $SpriteTable_80222AE4   $Actor_JrTroopa1_80222B08
00800000   02 Area KMR Part 3   $SpriteTable_802244C4   $Actor_JrTroopa2_802244E8
00800000   02 Area KMR Part 3   $SpriteTable_8022C640   $Actor_JrTroopa6_8022C6AC
00800000   03 Area MAC          $SpriteTable_80219E24   $Actor_Chan_80219E48
00800000   03 Area MAC          $SpriteTable_8021D47C   $Actor_Lee_8021D4A0
00800000   03 Area MAC          $SpriteTable_8021EA50   $Actor_Lee_8021D4A0
00800000   03 Area MAC          $SpriteTable_8022069C   $Actor_Lee_8021D4A0
00800000   03 Area MAC          $SpriteTable_80222394   $Actor_Lee_8021D4A0
00800000   03 Area MAC          $SpriteTable_80226A80   $Actor_Lee_8021D4A0
